iteration,rtt_ms,status
2890,0.402,ok
2891,0.417,ok
2892,0.429,ok
2893,0.347,ok
2894,76.677,ok
2895,0.604,ok
2896,0.479,ok
2897,0.489,ok
2898,0.392,ok
2899,0.367,ok
2900,0.418,ok
2901,0.507,ok
2902,0.403,ok
2903,0.537,ok
2904,0.502,ok
2905,0.518,ok
2906,0.558,ok
2907,0.487,ok
2908,0.476,ok
2909,0.473,ok
2910,0.620,ok
2911,0.510,ok
2912,0.469,ok
2913,0.501,ok
2914,0.472,ok
2915,0.549,ok
2916,0.754,ok
2917,0.775,ok
2918,0.609,ok
2919,0.553,ok
2920,0.697,ok
2921,0.623,ok
2922,0.651,ok
2923,0.651,ok
2924,0.685,ok
2925,0.709,ok
2926,0.746,ok
2927,0.827,ok
2928,0.888,ok
2929,0.484,ok
2930,0.434,ok
2931,0.504,ok
2932,0.598,ok
2933,0.574,ok
2934,0.568,ok
2935,0.559,ok
2936,0.564,ok
2937,0.646,ok
2938,0.748,ok
2939,0.648,ok
2940,0.565,ok
2941,0.461,ok
2942,0.477,ok
2943,0.494,ok
2944,0.535,ok
2945,0.492,ok
2946,0.414,ok
2947,0.507,ok
2948,0.517,ok
2949,0.547,ok
2950,0.613,ok
2951,0.722,ok
2952,0.633,ok
2953,0.577,ok
2954,0.552,ok
2955,0.475,ok
2956,0.974,ok
2957,0.828,ok
2958,0.840,ok
2959,0.662,ok
2960,0.896,ok
2961,0.768,ok
2962,0.665,ok
2963,0.617,ok
2964,0.527,ok
2965,0.866,ok
2966,0.643,ok
2967,0.795,ok
2968,0.560,ok
2969,1.110,ok
2970,0.754,ok
2971,0.661,ok
2972,0.541,ok
2973,0.511,ok
2974,0.480,ok
2975,0.505,ok
2976,0.389,ok
2977,0.416,ok
2978,0.624,ok
2979,0.601,ok
2980,0.432,ok
2981,0.463,ok
2982,0.473,ok
2983,0.408,ok
2984,0.386,ok
2985,0.366,ok
2986,0.395,ok
2987,0.409,ok
2988,0.400,ok
2989,0.480,ok
2990,0.531,ok
2991,0.491,ok
2992,0.410,ok
2993,0.396,ok
2994,0.439,ok
2995,0.339,ok
2996,0.300,ok
2997,0.296,ok
2998,0.321,ok
2999,0.420,ok
3000,0.462,ok
3001,0.506,ok
3002,0.533,ok
3003,0.649,ok
3004,0.668,ok
3005,0.484,ok
3006,0.430,ok
3007,0.393,ok
3008,0.497,ok
3009,0.427,ok
3010,0.425,ok
3011,0.405,ok
3012,0.391,ok
3013,0.371,ok
3014,0.346,ok
3015,0.331,ok
3016,0.337,ok
3017,0.329,ok
3018,0.323,ok
3019,0.284,ok
3020,0.278,ok
3021,0.269,ok
3022,0.270,ok
3023,0.269,ok
3024,0.314,ok
3025,0.422,ok
3026,0.483,ok
3027,0.473,ok
3028,0.383,ok
3029,0.945,ok
3030,0.640,ok
3031,0.718,ok
3032,0.638,ok
3033,1.375,ok
3034,2.502,ok
3035,0.894,ok
3036,0.528,ok
3037,0.730,ok
3038,0.812,ok
3039,0.745,ok
3040,0.645,ok
3041,0.569,ok
3042,0.564,ok
3043,49.578,ok
3044,0.679,ok
3045,0.572,ok
3046,0.641,ok
3047,0.530,ok
3048,0.644,ok
3049,0.684,ok
3050,0.538,ok
3051,0.488,ok
3052,0.679,ok
3053,0.467,ok
3054,1.048,ok
3055,1.077,ok
3056,0.741,ok
3057,0.589,ok
3058,1.375,ok
3059,0.658,ok
3060,0.693,ok
3061,0.694,ok
3062,0.662,ok
3063,0.814,ok
3064,0.726,ok
3065,0.666,ok
3066,0.480,ok
3067,0.495,ok
3068,0.625,ok
3069,0.537,ok
3070,0.461,ok
3071,0.834,ok
3072,0.749,ok
3073,0.528,ok
3074,0.587,ok
3075,0.418,ok
3076,0.553,ok
3077,0.601,ok
3078,0.666,ok
3079,0.633,ok
3080,0.597,ok
3081,0.519,ok
3082,0.490,ok
3083,0.507,ok
3084,0.508,ok
3085,0.432,ok
3086,0.482,ok
3087,0.715,ok
3088,0.595,ok
3089,1.115,ok
3090,1.164,ok
3091,1.010,ok
3092,0.881,ok
3093,1.022,ok
3094,0.953,ok
3095,0.929,ok
3096,0.723,ok
3097,0.692,ok
3098,0.777,ok
3099,0.698,ok
3100,0.546,ok
3101,0.649,ok
3102,0.492,ok
3103,0.537,ok
3104,0.671,ok
3105,0.554,ok
3106,0.577,ok
3107,0.601,ok
3108,0.520,ok
3109,0.547,ok
3110,0.585,ok
3111,0.425,ok
3112,0.438,ok
3113,0.384,ok
3114,0.513,ok
3115,0.430,ok
3116,0.789,ok
3117,0.559,ok
3118,0.508,ok
3119,0.597,ok
3120,0.606,ok
3121,0.730,ok
3122,0.584,ok
3123,0.603,ok
3124,0.573,ok
3125,0.570,ok
3126,0.521,ok
3127,0.513,ok
3128,0.478,ok
3129,0.483,ok
3130,0.588,ok
3131,1.118,ok
3132,0.590,ok
3133,0.739,ok
3134,0.567,ok
3135,0.671,ok
3136,0.586,ok
3137,0.499,ok
3138,0.405,ok
3139,0.443,ok
3140,0.402,ok
3141,0.329,ok
3142,0.297,ok
3143,0.303,ok
3144,0.281,ok
3145,0.288,ok
3146,0.267,ok
3147,0.267,ok
3148,0.287,ok
3149,0.338,ok
3150,0.317,ok
3151,0.357,ok
3152,0.386,ok
3153,0.363,ok
3154,0.330,ok
3155,0.331,ok
3156,0.352,ok
3157,0.356,ok
3158,0.342,ok
3159,0.371,ok
3160,0.382,ok
3161,0.330,ok
3162,0.337,ok
3163,0.336,ok
3164,0.396,ok
3165,0.412,ok
3166,0.410,ok
3167,0.400,ok
3168,0.397,ok
3169,0.417,ok
3170,0.356,ok
3171,0.358,ok
3172,0.387,ok
3173,0.335,ok
3174,0.409,ok
3175,0.335,ok
3176,34.731,ok
3177,0.597,ok
3178,0.525,ok
3179,0.457,ok
3180,0.419,ok
3181,0.407,ok
3182,0.381,ok
3183,0.349,ok
3184,0.371,ok
3185,0.348,ok
3186,0.422,ok
3187,0.407,ok
3188,0.371,ok
3189,0.377,ok
3190,0.445,ok
3191,0.421,ok
3192,0.440,ok
3193,0.836,ok
3194,0.716,ok
3195,0.546,ok
3196,0.571,ok
3197,0.459,ok
3198,0.824,ok
3199,0.826,ok
3200,0.620,ok
3201,0.546,ok
3202,0.533,ok
3203,0.580,ok
3204,2.025,ok
3205,0.591,ok
3206,0.720,ok
3207,0.727,ok
3208,0.637,ok
3209,0.639,ok
3210,0.558,ok
3211,0.536,ok
3212,0.496,ok
3213,0.504,ok
3214,0.626,ok
3215,0.533,ok
3216,0.508,ok
3217,0.470,ok
3218,0.454,ok
3219,0.789,ok
3220,0.985,ok
3221,0.607,ok
3222,0.568,ok
3223,0.585,ok
3224,0.574,ok
3225,0.564,ok
3226,0.498,ok
3227,0.554,ok
3228,0.565,ok
3229,0.602,ok
3230,0.567,ok
3231,0.618,ok
3232,0.676,ok
3233,0.605,ok
3234,0.609,ok
3235,0.628,ok
3236,0.538,ok
3237,0.518,ok
3238,0.623,ok
3239,0.762,ok
3240,0.665,ok
3241,0.607,ok
3242,0.538,ok
3243,0.455,ok
3244,0.573,ok
3245,0.683,ok
3246,0.676,ok
3247,0.567,ok
3248,0.527,ok
3249,0.530,ok
3250,0.531,ok
3251,0.703,ok
3252,0.637,ok
3253,0.984,ok
3254,0.680,ok
3255,0.680,ok
3256,0.555,ok
3257,0.583,ok
3258,0.604,ok
3259,0.619,ok
3260,0.542,ok
3261,0.967,ok
3262,1.813,ok
3263,0.671,ok
3264,0.694,ok
3265,0.596,ok
3266,0.601,ok
3267,0.683,ok
3268,0.568,ok
3269,0.611,ok
3270,0.572,ok
3271,0.687,ok
3272,0.834,ok
3273,0.731,ok
3274,0.520,ok
3275,0.566,ok
3276,0.720,ok
3277,0.649,ok
3278,0.638,ok
3279,0.581,ok
3280,0.564,ok
3281,0.541,ok
3282,0.432,ok
3283,0.519,ok
3284,0.424,ok
3285,0.492,ok
3286,23.811,ok
3287,0.496,ok
3288,0.340,ok
3289,0.479,ok
3290,0.494,ok
3291,0.462,ok
3292,0.549,ok
3293,0.495,ok
3294,0.430,ok
3295,0.425,ok
3296,0.465,ok
3297,0.313,ok
3298,0.289,ok
3299,0.332,ok
3300,0.513,ok
3301,0.475,ok
3302,0.847,ok
3303,0.787,ok
3304,1.948,ok
3305,0.582,ok
3306,0.644,ok
3307,0.569,ok
3308,0.604,ok
3309,0.615,ok
3310,0.504,ok
3311,0.894,ok
3312,0.619,ok
3313,0.498,ok
3314,0.439,ok
3315,0.457,ok
3316,0.449,ok
3317,0.401,ok
3318,0.507,ok
3319,0.504,ok
3320,0.521,ok
3321,0.606,ok
3322,0.714,ok
3323,1.318,ok
3324,2.448,ok
3325,0.719,ok
3326,0.788,ok
3327,0.614,ok
3328,0.666,ok
3329,0.648,ok
3330,0.883,ok
3331,0.592,ok
3332,0.571,ok
3333,1.014,ok
3334,0.677,ok
3335,0.654,ok
3336,0.499,ok
3337,0.516,ok
3338,0.445,ok
3339,0.512,ok
3340,0.529,ok
3341,0.583,ok
3342,0.484,ok
3343,0.629,ok
3344,0.480,ok
3345,0.399,ok
3346,0.372,ok
3347,0.347,ok
3348,0.369,ok
3349,0.427,ok
3350,0.520,ok
3351,0.429,ok
3352,0.406,ok
3353,0.405,ok
3354,0.526,ok
3355,0.324,ok
3356,0.519,ok
3357,0.535,ok
3358,0.504,ok
3359,0.383,ok
3360,0.389,ok
3361,0.394,ok
3362,0.427,ok
3363,0.421,ok
3364,0.522,ok
3365,0.515,ok
3366,0.536,ok
3367,0.501,ok
3368,0.484,ok
3369,0.880,ok
3370,2.342,ok
3371,0.497,ok
3372,0.912,ok
3373,0.519,ok
3374,0.645,ok
3375,0.555,ok
3376,0.911,ok
3377,0.914,ok
3378,0.609,ok
3379,0.629,ok
3380,0.461,ok
3381,0.455,ok
3382,0.500,ok
3383,0.488,ok
3384,0.479,ok
3385,0.478,ok
3386,0.502,ok
3387,0.462,ok
3388,0.613,ok
3389,0.650,ok
3390,0.651,ok
3391,0.589,ok
3392,0.621,ok
3393,0.501,ok
3394,0.550,ok
3395,0.519,ok
3396,0.503,ok
3397,0.516,ok
3398,0.457,ok
3399,0.449,ok
3400,0.445,ok
3401,0.570,ok
3402,1.035,ok
3403,1.172,ok
3404,0.636,ok
3405,0.655,ok
3406,0.929,ok
3407,0.583,ok
3408,0.476,ok
3409,0.492,ok
3410,0.904,ok
3411,0.525,ok
3412,1.134,ok
3413,0.974,ok
3414,0.751,ok
3415,0.576,ok
3416,0.657,ok
3417,0.509,ok
3418,0.501,ok
3419,0.544,ok
3420,0.499,ok
3421,0.446,ok
3422,0.553,ok
3423,0.366,ok
3424,0.392,ok
3425,0.384,ok
3426,0.360,ok
3427,0.352,ok
3428,0.369,ok
3429,0.356,ok
3430,0.506,ok
3431,0.511,ok
3432,0.434,ok
3433,0.446,ok
3434,0.420,ok
3435,0.405,ok
3436,0.387,ok
3437,0.380,ok
3438,0.917,ok
3439,0.717,ok
3440,0.566,ok
3441,0.604,ok
3442,0.578,ok
3443,0.444,ok
3444,0.583,ok
3445,0.565,ok
3446,0.495,ok
3447,0.819,ok
3448,0.378,ok
3449,0.908,ok
3450,0.660,ok
3451,1.234,ok
3452,1.000,ok
3453,0.805,ok
3454,0.660,ok
3455,0.660,ok
3456,0.718,ok
3457,1.191,ok
3458,0.615,ok
3459,0.827,ok
3460,0.716,ok
3461,0.908,ok
3462,0.784,ok
3463,0.616,ok
3464,0.758,ok
3465,0.630,ok
3466,0.728,ok
3467,0.648,ok
3468,0.530,ok
3469,0.473,ok
3470,0.520,ok
3471,0.780,ok
3472,0.748,ok
3473,0.594,ok
3474,0.537,ok
3475,0.304,ok
3476,62.597,ok
3477,0.710,ok
3478,0.782,ok
3479,0.742,ok
3480,0.602,ok
3481,0.477,ok
3482,0.495,ok
3483,0.566,ok
3484,0.512,ok
3485,0.527,ok
3486,0.449,ok
3487,0.500,ok
3488,0.380,ok
3489,0.544,ok
3490,0.445,ok
3491,0.477,ok
3492,0.499,ok
3493,0.483,ok
3494,0.529,ok
3495,0.477,ok
3496,0.615,ok
3497,0.809,ok
3498,1.182,ok
3499,0.761,ok
3500,0.839,ok
3501,1.022,ok
3502,0.730,ok
3503,0.947,ok
3504,0.903,ok
3505,0.887,ok
3506,0.731,ok
3507,0.720,ok
3508,0.628,ok
3509,0.576,ok
3510,0.713,ok
3511,0.663,ok
3512,0.583,ok
3513,0.590,ok
3514,0.515,ok
3515,0.449,ok
3516,0.584,ok
3517,0.592,ok
3518,0.566,ok
3519,0.590,ok
3520,0.715,ok
3521,0.689,ok
3522,0.634,ok
3523,0.615,ok
3524,0.499,ok
3525,0.514,ok
3526,0.514,ok
3527,0.528,ok
3528,0.543,ok
3529,0.530,ok
3530,0.481,ok
3531,0.533,ok
3532,0.538,ok
3533,0.508,ok
3534,0.523,ok
3535,0.763,ok
3536,0.640,ok
3537,0.507,ok
3538,0.551,ok
3539,0.516,ok
3540,0.566,ok
3541,0.735,ok
3542,0.553,ok
3543,0.933,ok
3544,1.286,ok
3545,0.498,ok
3546,1.199,ok
3547,1.031,ok
3548,0.557,ok
3549,0.751,ok
3550,0.706,ok
3551,0.663,ok
3552,0.672,ok
3553,0.662,ok
3554,0.623,ok
3555,0.454,ok
3556,0.384,ok
3557,0.378,ok
3558,0.353,ok
3559,0.331,ok
3560,0.321,ok
3561,0.370,ok
3562,0.529,ok
3563,0.455,ok
3564,0.459,ok
3565,0.435,ok
3566,0.409,ok
3567,0.338,ok
3568,0.417,ok
3569,0.394,ok
3570,0.436,ok
3571,0.396,ok
3572,0.432,ok
3573,0.374,ok
3574,1.101,ok
3575,0.749,ok
3576,0.613,ok
3577,0.715,ok
3578,0.614,ok
3579,0.595,ok
3580,0.658,ok
3581,1.289,ok
3582,0.512,ok
3583,0.619,ok
3584,0.679,ok
3585,0.704,ok
3586,0.684,ok
3587,0.671,ok
3588,0.657,ok
3589,0.587,ok
3590,0.384,ok
3591,0.524,ok
3592,0.471,ok
3593,0.521,ok
3594,47.708,ok
3595,0.741,ok
3596,0.589,ok
3597,0.562,ok
3598,0.531,ok
3599,0.529,ok
3600,0.552,ok
3601,0.563,ok
3602,0.565,ok
3603,0.512,ok
3604,0.558,ok
3605,0.627,ok
3606,0.520,ok
3607,0.454,ok
3608,0.479,ok
3609,0.433,ok
3610,0.482,ok
3611,0.642,ok
3612,0.565,ok
3613,0.532,ok
3614,0.438,ok
3615,0.366,ok
3616,0.373,ok
3617,0.328,ok
3618,1.051,ok
3619,0.648,ok
3620,0.618,ok
3621,0.705,ok
3622,0.557,ok
3623,0.586,ok
3624,0.629,ok
3625,0.619,ok
3626,0.595,ok
3627,0.596,ok
3628,0.481,ok
3629,0.993,ok
3630,0.709,ok
3631,0.583,ok
3632,0.555,ok
3633,0.589,ok
3634,0.531,ok
3635,0.492,ok
3636,0.387,ok
3637,0.649,ok
3638,0.566,ok
3639,0.509,ok
3640,0.505,ok
3641,0.527,ok
3642,0.623,ok
3643,0.527,ok
3644,0.577,ok
3645,0.554,ok
3646,0.513,ok
3647,0.470,ok
3648,0.457,ok
3649,0.413,ok
3650,0.479,ok
3651,0.408,ok
3652,0.439,ok
3653,0.428,ok
3654,0.514,ok
3655,0.441,ok
3656,0.365,ok
3657,0.527,ok
3658,0.492,ok
3659,0.492,ok
3660,0.481,ok
3661,0.594,ok
3662,0.621,ok
3663,0.622,ok
3664,0.408,ok
3665,0.484,ok
3666,0.530,ok
3667,0.550,ok
3668,0.493,ok
3669,0.510,ok
3670,0.351,ok
3671,1.183,ok
3672,0.596,ok
3673,0.650,ok
3674,0.721,ok
3675,0.684,ok
3676,0.480,ok
3677,0.521,ok
3678,0.569,ok
3679,0.694,ok
3680,0.708,ok
3681,0.680,ok
3682,0.677,ok
3683,0.777,ok
3684,0.655,ok
3685,0.546,ok
3686,0.476,ok
3687,0.446,ok
3688,0.468,ok
3689,0.480,ok
3690,0.459,ok
3691,0.518,ok
3692,0.452,ok
3693,0.588,ok
3694,0.543,ok
3695,0.481,ok
3696,0.408,ok
3697,0.458,ok
3698,0.405,ok
3699,0.438,ok
3700,0.448,ok
3701,0.403,ok
3702,0.407,ok
3703,0.376,ok
3704,0.373,ok
3705,0.388,ok
3706,0.390,ok
3707,0.414,ok
3708,0.425,ok
3709,0.379,ok
3710,0.475,ok
3711,0.410,ok
3712,0.549,ok
3713,0.525,ok
3714,0.561,ok
3715,0.776,ok
3716,0.561,ok
3717,0.473,ok
3718,0.366,ok
3719,0.577,ok
3720,0.454,ok
3721,0.462,ok
3722,0.348,ok
3723,0.641,ok
3724,0.452,ok
3725,0.481,ok
3726,0.455,ok
3727,0.675,ok
3728,0.621,ok
3729,0.514,ok
3730,0.480,ok
3731,0.555,ok
3732,0.557,ok
3733,0.647,ok
3734,0.489,ok
3735,0.476,ok
3736,0.481,ok
3737,0.545,ok
3738,0.482,ok
3739,1.031,ok
3740,0.706,ok
3741,0.839,ok
3742,0.693,ok
3743,0.817,ok
3744,0.616,ok
3745,0.541,ok
3746,0.595,ok
3747,0.506,ok
3748,0.496,ok
3749,0.513,ok
3750,0.553,ok
3751,0.576,ok
3752,0.546,ok
3753,0.535,ok
3754,0.611,ok
3755,0.613,ok
3756,0.590,ok
3757,0.590,ok
3758,0.587,ok
3759,0.682,ok
3760,0.584,ok
3761,0.538,ok
3762,0.483,ok
3763,0.511,ok
3764,0.498,ok
3765,0.493,ok
3766,0.466,ok
3767,0.560,ok
3768,0.563,ok
3769,97.263,ok
3770,0.846,ok
3771,0.596,ok
3772,0.635,ok
3773,0.738,ok
3774,0.613,ok
3775,0.594,ok
3776,0.609,ok
3777,0.679,ok
3778,0.725,ok
3779,0.722,ok
3780,0.623,ok
3781,0.664,ok
3782,0.595,ok
3783,0.690,ok
3784,0.594,ok
3785,0.607,ok
3786,0.558,ok
3787,0.737,ok
3788,0.615,ok
3789,1.110,ok
3790,0.763,ok
3791,0.704,ok
3792,0.563,ok
3793,0.734,ok
3794,0.504,ok
3795,0.656,ok
3796,0.549,ok
3797,0.661,ok
3798,0.672,ok
3799,0.611,ok
3800,0.623,ok
3801,0.643,ok
3802,0.703,ok
3803,0.620,ok
3804,0.713,ok
3805,0.600,ok
3806,0.625,ok
3807,0.665,ok
3808,0.632,ok
3809,0.593,ok
3810,0.539,ok
3811,0.526,ok
3812,0.593,ok
3813,0.527,ok
3814,0.513,ok
3815,0.491,ok
3816,0.528,ok
3817,0.585,ok
3818,0.544,ok
3819,0.522,ok
3820,0.832,ok
3821,0.632,ok
3822,0.634,ok
3823,0.577,ok
3824,0.402,ok
3825,0.409,ok
3826,0.566,ok
3827,0.611,ok
3828,0.609,ok
3829,0.674,ok
3830,0.545,ok
3831,0.408,ok
3832,0.401,ok
3833,0.735,ok
3834,0.605,ok
3835,0.585,ok
3836,0.672,ok
3837,0.556,ok
3838,0.596,ok
3839,0.719,ok
3840,0.757,ok
3841,1.059,ok
3842,1.008,ok
3843,1.102,ok
3844,0.865,ok
3845,0.953,ok
3846,0.531,ok
3847,0.693,ok
3848,0.606,ok
3849,0.637,ok
3850,0.705,ok
3851,0.582,ok
3852,0.546,ok
3853,0.613,ok
3854,0.476,ok
3855,0.553,ok
3856,0.508,ok
3857,0.523,ok
3858,0.510,ok
3859,0.518,ok
3860,0.484,ok
3861,0.480,ok
3862,0.429,ok
3863,0.514,ok
3864,0.429,ok
3865,0.419,ok
3866,0.370,ok
3867,0.384,ok
3868,0.385,ok
3869,0.384,ok
3870,0.418,ok
3871,0.550,ok
3872,0.535,ok
3873,0.584,ok
3874,0.578,ok
3875,0.525,ok
3876,0.528,ok
3877,0.537,ok
3878,0.514,ok
3879,0.847,ok
3880,0.675,ok
3881,0.447,ok
3882,0.738,ok
3883,0.607,ok
3884,0.552,ok
3885,0.743,ok
3886,0.843,ok
3887,0.724,ok
3888,0.583,ok
3889,0.590,ok
3890,0.485,ok
3891,1.102,ok
3892,0.637,ok
3893,1.351,ok
3894,109.835,ok
3895,0.697,ok
3896,0.850,ok
3897,0.747,ok
3898,0.770,ok
3899,0.849,ok
3900,0.687,ok
3901,1.828,ok
3902,0.728,ok
3903,0.482,ok
3904,0.617,ok
3905,0.806,ok
3906,0.659,ok
3907,0.572,ok
3908,0.671,ok
3909,0.784,ok
3910,0.454,ok
3911,0.487,ok
3912,0.399,ok
3913,0.425,ok
3914,0.446,ok
3915,0.492,ok
3916,0.417,ok
3917,0.879,ok
3918,0.864,ok
3919,0.839,ok
3920,0.994,ok
3921,0.930,ok
3922,0.628,ok
3923,0.654,ok
3924,0.586,ok
3925,0.733,ok
3926,0.698,ok
3927,0.861,ok
3928,0.696,ok
3929,0.537,ok
3930,0.477,ok
3931,0.495,ok
3932,0.530,ok
3933,0.516,ok
3934,0.406,ok
3935,0.369,ok
3936,0.475,ok
3937,0.443,ok
3938,0.476,ok
3939,0.478,ok
3940,0.520,ok
3941,0.608,ok
3942,0.502,ok
3943,0.554,ok
3944,0.409,ok
3945,0.404,ok
3946,0.430,ok
3947,0.412,ok
3948,0.406,ok
3949,0.441,ok
3950,0.552,ok
3951,0.470,ok
3952,0.466,ok
3953,0.520,ok
3954,0.558,ok
3955,0.571,ok
3956,0.557,ok
3957,0.417,ok
3958,0.466,ok
3959,0.417,ok
3960,0.356,ok
3961,0.348,ok
3962,0.389,ok
3963,0.422,ok
3964,0.464,ok
3965,0.585,ok
3966,0.480,ok
3967,0.541,ok
3968,0.504,ok
3969,0.488,ok
3970,248.019,ok
3971,0.669,ok
3972,0.434,ok
3973,0.417,ok
3974,0.450,ok
3975,0.516,ok
3976,0.435,ok
3977,0.391,ok
3978,0.446,ok
3979,0.343,ok
3980,0.380,ok
3981,0.388,ok
3982,0.388,ok
3983,0.434,ok
3984,0.400,ok
3985,0.450,ok
3986,0.392,ok
3987,0.396,ok
3988,0.904,ok
3989,0.756,ok
3990,0.782,ok
3991,1.010,ok
3992,0.817,ok
3993,0.547,ok
3994,0.704,ok
3995,0.558,ok
3996,0.721,ok
3997,1.167,ok
3998,0.852,ok
3999,0.731,ok
4000,0.710,ok
4001,1.366,ok
4002,0.878,ok
4003,1.231,ok
4004,0.904,ok
4005,0.725,ok
4006,0.735,ok
4007,0.663,ok
4008,0.727,ok
4009,0.609,ok
4010,0.645,ok
4011,0.758,ok
4012,0.538,ok
4013,0.578,ok
4014,0.620,ok
4015,0.665,ok
4016,0.632,ok
4017,0.658,ok
4018,0.790,ok
4019,0.629,ok
4020,0.839,ok
4021,0.691,ok
4022,0.660,ok
4023,0.572,ok
4024,0.579,ok
4025,0.761,ok
4026,0.857,ok
4027,0.762,ok
4028,0.776,ok
4029,0.553,ok
4030,0.586,ok
4031,0.459,ok
4032,0.756,ok
4033,0.836,ok
4034,0.803,ok
4035,0.668,ok
4036,0.566,ok
4037,0.678,ok
4038,0.956,ok
4039,0.569,ok
4040,0.545,ok
4041,0.602,ok
4042,0.830,ok
4043,0.569,ok
4044,1.012,ok
4045,0.847,ok
4046,40.213,ok
4047,0.994,ok
4048,0.835,ok
4049,0.631,ok
4050,0.593,ok
4051,0.552,ok
4052,0.491,ok
4053,0.422,ok
4054,0.570,ok
4055,0.921,ok
4056,0.774,ok
4057,0.547,ok
4058,0.458,ok
4059,0.494,ok
4060,0.377,ok
4061,0.537,ok
4062,0.474,ok
4063,0.440,ok
4064,0.484,ok
4065,0.554,ok
4066,0.572,ok
4067,0.523,ok
4068,0.516,ok
4069,0.624,ok
4070,0.464,ok
4071,0.443,ok
4072,0.465,ok
4073,0.686,ok
4074,0.831,ok
4075,0.805,ok
4076,0.645,ok
4077,0.744,ok
4078,0.667,ok
4079,0.672,ok
4080,1.022,ok
4081,1.074,ok
4082,0.711,ok
4083,0.586,ok
4084,0.591,ok
4085,0.586,ok
4086,0.904,ok
4087,0.757,ok
4088,0.567,ok
4089,0.578,ok
4090,0.544,ok
4091,0.578,ok
4092,0.642,ok
4093,0.684,ok
4094,0.590,ok
4095,0.586,ok
4096,0.677,ok
4097,0.551,ok
4098,0.578,ok
4099,0.580,ok
4100,0.528,ok
4101,0.680,ok
4102,0.784,ok
4103,0.748,ok
4104,0.741,ok
4105,0.629,ok
4106,1.786,ok
4107,0.685,ok
4108,1.077,ok
4109,1.004,ok
4110,0.777,ok
4111,0.567,ok
4112,0.473,ok
4113,0.531,ok
4114,0.556,ok
4115,0.455,ok
4116,0.537,ok
4117,0.599,ok
4118,0.540,ok
4119,0.474,ok
4120,0.468,ok
4121,0.573,ok
4122,0.474,ok
4123,65.328,ok
4124,0.696,ok
4125,0.617,ok
4126,0.617,ok
4127,0.479,ok
4128,0.414,ok
4129,0.559,ok
4130,0.570,ok
4131,0.455,ok
4132,0.514,ok
4133,0.397,ok
4134,0.383,ok
4135,0.468,ok
4136,0.409,ok
4137,0.362,ok
4138,0.399,ok
4139,0.404,ok
4140,0.370,ok
4141,0.400,ok
4142,0.420,ok
4143,0.545,ok
4144,0.710,ok
4145,0.737,ok
4146,0.570,ok
4147,0.786,ok
4148,0.560,ok
4149,0.649,ok
4150,0.669,ok
4151,0.911,ok
4152,0.871,ok
4153,0.900,ok
4154,0.842,ok
4155,0.843,ok
4156,1.070,ok
4157,0.726,ok
4158,0.556,ok
4159,0.580,ok
4160,0.623,ok
4161,0.544,ok
4162,0.575,ok
4163,0.500,ok
4164,0.509,ok
4165,0.726,ok
4166,0.693,ok
4167,0.559,ok
4168,0.524,ok
4169,0.502,ok
4170,0.504,ok
4171,0.422,ok
4172,0.436,ok
4173,0.427,ok
4174,0.575,ok
4175,0.555,ok
4176,0.619,ok
4177,0.473,ok
4178,0.513,ok
4179,0.508,ok
4180,0.436,ok
4181,0.490,ok
4182,0.382,ok
4183,0.465,ok
4184,0.492,ok
4185,0.479,ok
4186,0.527,ok
4187,0.502,ok
4188,0.489,ok
4189,0.815,ok
4190,0.949,ok
4191,0.821,ok
4192,0.629,ok
4193,0.949,ok
4194,0.771,ok
4195,0.523,ok
4196,0.527,ok
4197,0.517,ok
4198,0.564,ok
4199,0.626,ok
4200,0.556,ok
4201,0.833,ok
4202,0.671,ok
4203,0.596,ok
4204,1.045,ok
4205,0.542,ok
4206,0.584,ok
4207,0.557,ok
4208,0.535,ok
4209,0.574,ok
4210,0.539,ok
4211,0.512,ok
4212,0.416,ok
4213,0.450,ok
4214,0.439,ok
4215,0.376,ok
4216,0.407,ok
4217,0.525,ok
4218,0.429,ok
4219,0.400,ok
4220,0.442,ok
4221,0.408,ok
4222,0.392,ok
4223,0.387,ok
4224,0.455,ok
4225,0.497,ok
4226,0.450,ok
4227,0.422,ok
4228,0.482,ok
4229,0.484,ok
4230,0.420,ok
4231,0.465,ok
4232,0.439,ok
4233,0.388,ok
4234,0.350,ok
4235,0.335,ok
4236,0.402,ok
4237,0.414,ok
4238,0.366,ok
4239,0.374,ok
4240,0.390,ok
4241,0.420,ok
4242,0.473,ok
4243,1.212,ok
4244,0.538,ok
4245,0.893,ok
4246,0.656,ok
4247,0.491,ok
4248,0.658,ok
4249,0.493,ok
4250,0.510,ok
4251,0.676,ok
4252,64.121,ok
4253,0.674,ok
4254,0.477,ok
4255,0.565,ok
4256,0.513,ok
4257,0.521,ok
4258,0.478,ok
4259,0.538,ok
4260,0.480,ok
4261,0.555,ok
4262,0.526,ok
4263,0.513,ok
4264,0.527,ok
4265,0.511,ok
4266,0.542,ok
4267,0.456,ok
4268,0.429,ok
4269,0.431,ok
4270,0.457,ok
4271,0.556,ok
4272,0.554,ok
4273,0.670,ok
4274,0.704,ok
4275,0.654,ok
4276,0.871,ok
4277,0.672,ok
4278,0.590,ok
4279,0.713,ok
4280,0.557,ok
4281,0.680,ok
4282,0.598,ok
4283,0.534,ok
4284,0.612,ok
4285,0.673,ok
4286,0.553,ok
4287,0.566,ok
